200 mV/s,,,100 mV/s,,,50 mV/s,,,20 mV/s,
電圧,電流,,電圧,電流,,電圧,電流,,電圧,電流
0.17807655,0.000102524,,0.771549642,-0.000272926,,,,,0.176981941,-6.41E-05
0.1799445,0.000102913,,0.771042287,-0.00027436,,,,,0.178934589,-6.39E-05
0.182031766,0.000102761,,0.769860506,-0.000277092,,,,,0.180975705,-6.38E-05
0.183826506,0.000102375,,0.76847887,-0.00027931,,,,,0.182995141,-6.36E-05
0.185810119,0.000101992,,0.767634869,-0.000281776,,,,,0.184895411,-6.35E-05
0.18794997,0.000101799,,0.766597509,-0.000283271,,,,,0.186929286,-6.33E-05
0.189680949,0.000100938,,0.765742004,-0.000286227,,,,,0.188992813,-6.31E-05
0.191675588,0.00010106,,0.764670789,-0.000288364,,,,,0.190897584,-6.30E-05
0.193586215,0.000100092,,0.763560414,-0.000290639,,,,,0.192920223,-6.28E-05
0.195655227,0.000100396,,0.762756765,-0.000292853,,,,,0.194927111,-6.26E-05
0.197648525,9.96E-05,,0.761880398,-0.000295785,,,,,0.196959212,-6.25E-05
0.199713275,9.99E-05,,0.760936916,-0.0002975,,,,,0.198935613,-6.23E-05
,,,0.759717643,-0.000300291,,,,,,
,,,0.758759618,-0.000302705,,,,,,
,,,0.757804155,-0.000305393,,,,,,
,,,0.756738365,-0.000307445,,,,,,
,,,0.755766392,-0.000310337,,,,,,
,,,0.754849017,-0.000312463,,,,,,
,,,0.7537269,-0.000315829,,,,,,
,,,0.752735198,-0.000317461,,,,,,
,,,0.751839399,-0.000320844,,,,,,
,,,0.750836968,-0.000323022,,,,,,
,,,0.749708533,-0.000326167,,,,,,
,,,0.748574078,-0.000327937,,,,,,
,,,0.74757266,-0.000331086,,,,,,
,,,0.746736705,-0.000333447,,,,,,
,,,0.745614827,-0.000337116,,,,,,
,,,0.744935453,-0.000338706,,,,,,
,,,0.743733525,-0.000341963,,,,,,
,,,0.742825925,-0.000344469,,,,,,
,,,0.74173367,-0.000347732,,,,,,
,,,0.741013348,-0.000349706,,,,,,
,,,0.739720702,-0.000353046,,,,,,
,,,0.738907754,-0.000355873,,,,,,
,,,0.737740636,-0.000359001,,,,,,
,,,0.73655808,-0.000361203,,,,,,
,,,0.735817552,-0.00036488,,,,,,
,,,0.734641433,-0.000367275,,,,,,
,,,0.733742535,-0.000370673,,,,,,
,,,0.732724905,-0.000373101,,,,,,
,,,0.731688738,-0.000376371,,,,,,
,,,0.730665326,-0.000379093,,,,,,
,,,0.729671299,-0.000382596,,,,,,
,,,0.728741229,-0.000384843,,,,,,
,,,0.727609515,-0.000388561,,,,,,
,,,0.726591587,-0.000391613,,,,,,
,,,0.725976646,-0.000394386,,,,,,
,,,0.724829316,-0.000397015,,,,,,
,,,0.72366786,-0.000400822,,,,,,
,,,0.722916961,-0.000403199,,,,,,
,,,0.721942186,-0.000406755,,,,,,
,,,0.721031487,-0.000409394,,,,,,
,,,0.719783008,-0.00041322,,,,,,
,,,0.718905687,-0.000415697,,,,,,
,,,0.717782557,-0.00041942,,,,,,
,,,0.716684043,-0.000422147,,,,,,
,,,0.71582526,-0.000425465,,,,,,
,,,0.714764655,-0.000428205,,,,,,
,,,0.713998795,-0.000431614,,,,,,
,,,0.712805629,-0.000434059,,,,,,
,,,0.711716294,-0.000437242,,,,,,
,,,0.710872293,-0.00043924,,,,,,
,,,0.710131884,-0.000441434,,,,,,
,,,0.708893299,-0.000440538,,,,,,
,,,0.708056927,-0.000438236,,,,,,
,,,0.707446992,-0.000440589,,,,,,
,,,0.706470549,-0.000446806,,,,,,
,,,0.705340028,-0.000450253,,,,,,
,,,0.704518259,-0.000452362,,,,,,
,,,0.703508377,-0.000456585,,,,,,
,,,0.702551126,-0.000466045,,,,,,
,,,0.701164126,-0.000479622,,,,,,
,,,0.700024068,-0.000486712,,,,,,
,,,0.698963583,-0.000486814,,,,,,
,,,0.697773337,-0.000489754,,,,,,
,,,0.696783185,-0.000491947,,,,,,
,,,0.695977807,-0.000495805,,,,,,
,,,0.695180297,-0.000498681,,,,,,
,,,0.693649232,-0.000502736,,,,,,
,,,0.692783415,-0.000506227,,,,,,
,,,0.691921353,-0.000510151,,,,,,
,,,0.690950334,-0.000513203,,,,,,
,,,0.690195978,-0.00051712,,,,,,
,,,0.688654125,-0.000521194,,,,,,
,,,0.687878609,-0.00052493,,,,,,
,,,0.687159121,-0.000528445,,,,,,
,,,0.686086416,-0.000532598,,,,,,
,,,0.684871495,-0.00053579,,,,,,
,,,0.683831453,-0.000540094,,,,,,
,,,0.682613313,-0.000543972,,,,,,
,,,0.681894243,-0.000547894,,,,,,
,,,0.68099618,-0.000551462,,,,,,
,,,0.680057764,-0.000555601,,,,,,
,,,0.678724051,-0.000559717,,,,,,
,,,0.677753866,-0.000564056,,,,,,
,,,0.677007616,-0.000567369,,,,,,
,,,0.675901353,-0.000571718,,,,,,
,,,0.674668789,-0.000575625,,,,,,
,,,0.673930764,-0.000580065,,,,,,
,,,0.672995031,-0.000583642,,,,,,
,,,0.671826363,-0.000588269,,,,,,
,,,0.670888126,-0.000592404,,,,,,
,,,0.669760346,-0.000596814,,,,,,
,,,0.668614745,-0.000600742,,,,,,
,,,0.667829096,-0.000605034,,,,,,
,,,0.666756511,-0.000609107,,,,,,
,,,0.665729821,-0.000613548,,,,,,
,,,0.664810896,-0.000617404,,,,,,
,,,0.663909018,-0.000622236,,,,,,
,,,0.662938118,-0.000626331,,,,,,
,,,0.661872864,-0.000630953,,,,,,
,,,0.660708725,-0.000635332,,,,,,
,,,0.659911811,-0.000639879,,,,,,
,,,0.65873301,-0.0006437,,,,,,
,,,0.657960415,-0.00064863,,,,,,
,,,0.656870604,-0.000652991,,,,,,
,,,0.655852318,-0.000657344,,,,,,
,,,0.654850125,-0.000661905,,,,,,
,,,0.653879106,-0.000666871,,,,,,
,,,0.65281105,-0.000670625,,,,,,
,,,0.651756525,-0.000675692,,,,,,
,,,0.650823414,-0.000679628,,,,,,
,,,0.649657786,-0.000684791,,,,,,
,,,0.648699582,-0.000689195,,,,,,
,,,0.647812963,-0.00069409,,,,,,
,,,0.646636486,-0.000698448,,,,,,
,,,0.645745039,-0.000703456,,,,,,
,,,0.644921184,-0.000707457,,,,,,
,,,0.643741667,-0.000712592,,,,,,
,,,0.642682731,-0.000717168,,,,,,
,,,0.641788244,-0.000722099,,,,,,
,,,0.640798092,-0.000726461,,,,,,
,,,0.639931023,-0.000731242,,,,,,
,,,0.6386711,-0.000735968,,,,,,
,,,0.637749434,-0.000740933,,,,,,
,,,0.636629343,-0.000745616,,,,,,
,,,0.635863245,-0.000750287,,,,,,
,,,0.634925127,-0.000754533,,,,,,
,,,0.633444726,-0.000759895,,,,,,
,,,0.632650733,-0.000763917,,,,,,
,,,0.631809533,-0.000768986,,,,,,
,,,0.630784392,-0.000773539,,,,,,
,,,0.629605055,-0.000778403,,,,,,
,,,0.628840148,-0.000782877,,,,,,
,,,0.627546489,-0.000787718,,,,,,
,,,0.626747251,-0.000792278,,,,,,
,,,0.625582159,-0.000797389,,,,,,
,,,0.624613702,-0.000801368,,,,,,
,,,0.623753488,-0.000806384,,,,,,
,,,0.62262851,-0.000810445,,,,,,
,,,0.621785879,-0.000815147,,,,,,
,,,0.620589077,-0.000819645,,,,,,
,,,0.619552076,-0.000824187,,,,,,
,,,0.618562162,-0.000828653,,,,,,
,,,0.617687106,-0.000833474,,,,,,
,,,0.61655134,-0.00083728,,,,,,
,,,0.615791082,-0.00084197,,,,,,
,,,0.614958465,-0.000846124,,,,,,
,,,0.613901734,-0.000850696,,,,,,
,,,0.612723589,-0.000854816,,,,,,
,,,0.611501694,-0.000859439,,,,,,
,,,0.611016929,-0.000863085,,,,,,
,,,0.609671354,-0.000867983,,,,,,
,,,0.608786583,-0.000871552,,,,,,
,,,0.60749656,-0.000876534,,,,,,
,,,0.606784284,-0.000880006,,,,,,
,,,0.605672836,-0.000884376,,,,,,
,,,0.604814649,-0.0008879,,,,,,
,,,0.603701174,-0.000892273,,,,,,
,,,0.602867484,-0.000895863,,,,,,
,,,0.601635873,-0.000900235,,,,,,
,,,0.600860298,-0.000903518,,,,,,
,,,0.599746406,-0.0009073,,,,,,
,,,0.598645985,-0.000911084,,,,,,
,,,0.597727895,-0.000914814,,,,,,
,,,0.596636474,-0.000918179,,,,,,
,,,0.59565258,-0.000922215,,,,,,
,,,0.594716072,-0.000925252,,,,,,
,,,0.593708515,-0.000929101,,,,,,
,,,0.592892528,-0.000931626,,,,,,
,,,0.591711462,-0.000935746,,,,,,
,,,0.590612948,-0.000938615,,,,,,
,,,0.589657724,-0.000942063,,,,,,
,,,0.588733912,-0.000944667,,,,,,
,,,0.587555885,-0.000947872,,,,,,
,,,0.586315572,-0.000950984,,,,,,
,,,0.58562839,-0.000953935,,,,,,
,,,0.584868193,-0.000955762,,,,,,
,,,0.583416402,-0.000959294,,,,,,
,,,0.582752228,-0.000961285,,,,,,
,,,0.581576288,-0.000964216,,,,,,
,,,0.580496371,-0.00096641,,,,,,
,,,0.579683065,-0.000968686,,,,,,
,,,0.578914464,-0.000970677,,,,,,
,,,0.577453077,-0.000973482,,,,,,
,,,0.576736212,-0.000974754,,,,,,
,,,0.575828075,-0.000977059,,,,,,
,,,0.574615538,-0.000978781,,,,,,
,,,0.573706925,-0.000980754,,,,,,
,,,0.572680771,-0.000982111,,,,,,
,,,0.57161057,-0.000983838,,,,,,
,,,0.570658982,-0.000985023,,,,,,
,,,0.56971395,-0.000986618,,,,,,
,,,0.568808436,-0.000987411,,,,,,
,,,0.567586422,-0.000988835,,,,,,
,,,0.566665947,-0.000989723,,,,,,
,,,0.565685093,-0.000990945,,,,,,
,,,0.564856052,-0.00099136,,,,,,
,,,0.563618839,-0.000992454,,,,,,
,,,0.562584519,-0.000992536,,,,,,
,,,0.561736584,-0.000993344,,,,,,
,,,0.560612023,-0.000993076,,,,,,
,,,0.559817255,-0.000993553,,,,,,
,,,0.558800995,-0.000993322,,,,,,
,,,0.557595968,-0.000993866,,,,,,
,,,0.55668962,-0.000993138,,,,,,
,,,0.55573523,-0.000992955,,,,,,
,,,0.554775536,-0.000992343,,,,,,
,,,0.553626537,-0.000992326,,,,,,
,,,0.552602947,-0.000991312,,,,,,
,,,0.551520467,-0.000990663,,,,,,
,,,0.550842166,-0.000989452,,,,,,
,,,0.549552202,-0.000988919,,,,,,
,,,0.548513591,-0.000987237,,,,,,
,,,0.547538817,-0.000986218,,,,,,
,,,0.546607554,-0.000984425,,,,,,
,,,0.54556179,-0.000983248,,,,,,
,,,0.544425189,-0.000981276,,,,,,
,,,0.543763518,-0.000979586,,,,,,
,,,0.542781472,-0.000977043,,,,,,
,,,0.54176414,-0.000975509,,,,,,
,,,0.540426672,-0.000973104,,,,,,
,,,0.539639175,-0.000971048,,,,,,
,,,0.53867954,-0.000968231,,,,,,
,,,0.537618876,-0.000965941,,,,,,
,,,0.536788881,-0.000962527,,,,,,
,,,0.535671532,-0.000960364,,,,,,
,,,0.534676731,-0.000957111,,,,,,
,,,0.533712924,-0.000954208,,,,,,
,,,0.532823563,-0.000950634,,,,,,
,,,0.531707525,-0.000947484,,,,,,
,,,0.530731201,-0.000943982,,,,,,
,,,0.529749691,-0.000940741,,,,,,
,,,0.528665662,-0.000936666,,,,,,
,,,0.527765572,-0.000933174,,,,,,
,,,0.526938319,-0.000929033,,,,,,
,,,0.525785148,-0.000925377,,,,,,
,,,0.524791181,-0.000921224,,,,,,
,,,0.523525655,-0.000917315,,,,,,
,,,0.522623479,-0.000913,,,,,,
,,,0.521666646,-0.000908775,,,,,,
,,,0.520771503,-0.000903875,,,,,,
,,,0.51967442,-0.00089987,,,,,,
,,,0.518708408,-0.000894865,,,,,,
,,,0.517566562,-0.000890452,,,,,,
,,,0.51656121,-0.000885651,,,,,,
,,,0.515715539,-0.000880883,,,,,,
,,,0.514533997,-0.000875835,,,,,,
,,,0.513618112,-0.000871208,,,,,,
,,,0.512631714,-0.000865481,,,,,,
,,,0.51165849,-0.000861326,,,,,,
,,,0.51075083,-0.000855557,,,,,,
,,,0.509803474,-0.000850609,,,,,,
,,,0.508482695,-0.000845142,,,,,,
,,,0.507656395,-0.000840021,,,,,,
,,,0.506381989,-0.000834312,,,,,,
,,,0.5056566,-0.000829253,,,,,,
,,,0.504496276,-0.000823454,,,,,,
,,,0.503687501,-0.000818414,,,,,,
,,,0.502697587,-0.000812361,,,,,,
,,,0.501534879,-0.000807195,,,,,,
,,,0.500402033,-0.000801235,,,,,,
,,,0.499401808,-0.000795823,,,,,,
,,,0.498457998,-0.000789957,,,,,,
,,,0.497647703,-0.000784516,,,,,,
,,,0.496680409,-0.000778555,,,,,,
,,,0.495892972,-0.00077308,,,,,,
,,,0.494663715,-0.000767053,,,,,,
,,,0.493508309,-0.00076182,,,,,,
,,,0.492735744,-0.000755553,,,,,,
,,,0.491662115,-0.000750122,,,,,,
,,,0.49055922,-0.000744038,,,,,,
,,,0.489754468,-0.000738641,,,,,,
,,,0.488567799,-0.000732657,,,,,,
,,,0.487787008,-0.000727053,,,,,,
,,,0.486451685,-0.000721263,,,,,,
,,,0.485739082,-0.00071577,,,,,,
,,,0.484727889,-0.000709752,,,,,,
,,,0.483561784,-0.000704503,,,,,,
,,,0.482806504,-0.000698363,,,,,,
,,,0.481714875,-0.000693066,,,,,,
,,,0.480496675,-0.000687038,,,,,,
,,,0.479641408,-0.00068167,,,,,,
,,,0.47857365,-0.000676042,,,,,,
,,,0.477593929,-0.000670787,,,,,,
,,,0.476589173,-0.000664849,,,,,,
,,,0.475705951,-0.000659403,,,,,,
,,,0.474693835,-0.000653772,,,,,,
,,,0.473542154,-0.000648594,,,,,,
,,,0.472656101,-0.000642921,,,,,,
,,,0.471813798,-0.000637855,,,,,,
,,,0.470712841,-0.000632251,,,,,,
,,,0.469627351,-0.000627188,,,,,,
,,,0.468717247,-0.000621684,,,,,,
,,,0.467439026,-0.000616803,,,,,,
,,,0.466499656,-0.000611126,,,,,,
,,,0.465755224,-0.000606091,,,,,,
,,,0.464610547,-0.000600729,,,,,,
,,,0.463612556,-0.000596141,,,,,,
,,,0.462592006,-0.000590748,,,,,,
,,,0.461462647,-0.00058622,,,,,,
,,,0.460605443,-0.000580973,,,,,,
,,,0.459671348,-0.000576498,,,,,,
,,,0.458989978,-0.000570922,,,,,,
,,,0.457729131,-0.000566663,,,,,,
,,,0.456552207,-0.000561447,,,,,,
,,,0.455671787,-0.000557189,,,,,,
,,,0.454665244,-0.000552327,,,,,,
,,,0.453547388,-0.000547854,,,,,,
,,,0.452804595,-0.000543012,,,,,,
,,,0.451743394,-0.000538727,,,,,,
,,,0.450510055,-0.000534152,,,,,,
,,,0.449439585,-0.000530074,,,,,,
,,,0.448449552,-0.000525162,,,,,,
,,,0.447691381,-0.000521195,,,,,,
,,,0.446725935,-0.000516713,,,,,,
,,,0.445817649,-0.000512803,,,,,,
,,,0.444706142,-0.000508116,,,,,,
,,,0.443612784,-0.000504295,,,,,,
,,,0.442884445,-0.000499793,,,,,,
,,,0.441405565,-0.000496293,,,,,,
,,,0.440667659,-0.000491705,,,,,,
,,,0.439648539,-0.000488077,,,,,,
,,,0.438578516,-0.000484032,,,,,,
,,,0.437679231,-0.000480607,,,,,,
,,,0.436618626,-0.000476283,,,,,,
,,,0.435453564,-0.000473045,,,,,,
,,,0.434822619,-0.000468547,,,,,,
,,,0.433480114,-0.000465594,,,,,,
,,,0.43235755,-0.000461591,,,,,,
,,,0.43169719,-0.000458139,,,,,,
,,,0.430695862,-0.00045442,,,,,,
,,,0.429886967,-0.000451109,,,,,,
,,,0.428751826,-0.000447429,,,,,,
,,,0.42761308,-0.000444388,,,,,,
,,,0.42681101,-0.000440742,,,,,,
,,,0.425383508,-0.00043796,,,,,,
,,,0.424675137,-0.000433897,,,,,,
,,,0.423694998,-0.000431132,,,,,,
,,,0.422595501,-0.000427477,,,,,,
,,,0.421857715,-0.000424698,,,,,,
,,,0.420949936,-0.000421032,,,,,,
,,,0.419836313,-0.000418498,,,,,,
,,,0.418517053,-0.000415563,,,,,,
,,,0.41793263,-0.000412469,,,,,,
,,,0.41668576,-0.000409243,,,,,,
,,,0.415589482,-0.000406916,,,,,,
,,,0.414807767,-0.000403555,,,,,,
,,,0.413456827,-0.000401242,,,,,,
,,,0.412511796,-0.000397864,,,,,,
,,,0.41168049,-0.00039544,,,,,,
,,,0.410490215,-0.000392708,,,,,,
,,,0.409791857,-0.000390062,,,,,,
,,,0.408583581,-0.000387187,,,,,,
,,,0.407632619,-0.000384794,,,,,,
,,,0.406506747,-0.000382105,,,,,,
,,,0.405665904,-0.000379674,,,,,,
,,,0.404488146,-0.000377125,,,,,,
,,,0.403577596,-0.000374589,,,,,,
,,,0.402483702,-0.000372123,,,,,,
,,,0.401549786,-0.00037,,,,,,
,,,0.400619894,-0.000367281,,,,,,
,,,0.399549484,-0.000365231,,,,,,
,,,0.398351967,-0.00036314,,,,,,
,,,0.397619575,-0.000360826,,,,,,
,,,0.396741718,-0.000358077,,,,,,
,,,0.395553321,-0.000356197,,,,,,
,,,0.394503921,-0.000353923,,,,,,
,,,0.393548816,-0.000352003,,,,,,
,,,0.392434001,-0.00034965,,,,,,
,,,0.391454846,-0.000348029,,,,,,
,,,0.390789837,-0.000345226,,,,,,
,,,0.389345944,-0.000343873,,,,,,
,,,0.388592035,-0.000341709,,,,,,
,,,0.387517184,-0.000339895,,,,,,
,,,0.386682153,-0.000337655,,,,,,
,,,0.385594308,-0.000335906,,,,,,
,,,0.384369045,-0.000333912,,,,,,
,,,0.383540601,-0.000332301,,,,,,
,,,0.382529438,-0.000330375,,,,,,
,,,0.381638229,-0.000328785,,,,,,
,,,0.380548358,-0.000326686,,,,,,
,,,0.379944324,-0.000324831,,,,,,
,,,0.378382325,-0.000323483,,,,,,
,,,0.377680033,-0.000322003,,,,,,
,,,0.376564294,-0.000319973,,,,,,
,,,0.375733167,-0.00031841,,,,,,
,,,0.374751568,-0.000316763,,,,,,
,,,0.373638541,-0.000315555,,,,,,
,,,0.372480839,-0.000313771,,,,,,
,,,0.371630847,-0.000312157,,,,,,
,,,0.370843947,-0.000310498,,,,,,
,,,0.369547755,-0.000309393,,,,,,
,,,0.368765414,-0.000307555,,,,,,
,,,0.367467374,-0.000306706,,,,,,
,,,0.366540313,-0.000305017,,,,,,
,,,0.365559518,-0.000303917,,,,,,
,,,0.364494532,-0.000302199,,,,,,
,,,0.363442957,-0.000301217,,,,,,
,,,0.362757623,-0.000299557,,,,,,
,,,0.361413181,-0.000298653,,,,,,
,,,0.360532373,-0.000297135,,,,,,
,,,0.359560907,-0.00029611,,,,,,
,,,0.358404756,-0.000294854,,,,,,
,,,0.357393712,-0.00029369,,,,,,
,,,0.356652945,-0.000292212,,,,,,
,,,0.355495214,-0.000291495,,,,,,
,,,0.354703903,-0.000289939,,,,,,
,,,0.353597552,-0.000289004,,,,,,
,,,0.352577209,-0.000287698,,,,,,
,,,0.351564288,-0.000286937,,,,,,
,,,0.350435168,-0.00028565,,,,,,
,,,0.349564105,-0.000284731,,,,,,
,,,0.348484099,-0.00028351,,,,,,
,,,0.347604036,-0.000282744,,,,,,
,,,0.346669167,-0.00028147,,,,,,
,,,0.345665336,-0.000280829,,,,,,
,,,0.344314992,-0.000279767,,,,,,
,,,0.34366864,-0.00027898,,,,,,
,,,0.342815369,-0.000277759,,,,,,
,,,0.341100425,-0.000277456,,,,,,
,,,0.340957105,-0.000275681,,,,,,
,,,0.339608371,-0.000275441,,,,,,
,,,0.338424146,-0.000274395,,,,,,
,,,0.337429374,-0.000274103,,,,,,
,,,0.336536676,-0.000272962,,,,,,
,,,0.33590287,-0.000271855,,,,,,
,,,0.334657371,-0.000271404,,,,,,
,,,0.333562076,-0.000270706,,,,,,
,,,0.332825929,-0.000269455,,,,,,
,,,0.331459612,-0.000269424,,,,,,
,,,0.330795944,-0.000268388,,,,,,
,,,0.329381764,-0.000267923,,,,,,
,,,0.328577876,-0.000266951,,,,,,
,,,0.327497989,-0.00026666,,,,,,
,,,0.326638252,-0.000265725,,,,,,
,,,0.325739026,-0.000265282,,,,,,
,,,0.324587047,-0.000264262,,,,,,
,,,0.32373929,-0.00026412,,,,,,
,,,0.32220611,-0.000263448,,,,,,
,,,0.321589261,-0.000262901,,,,,,
,,,0.320638239,-0.000262127,,,,,,
,,,0.319787055,-0.000261781,,,,,,
,,,0.3184039,-0.000261237,,,,,,
,,,0.317826092,-0.000260709,,,,,,
,,,0.316504955,-0.000259916,,,,,,
,,,0.315514475,-0.000259669,,,,,,
,,,0.314759284,-0.000259034,,,,,,
,,,0.313655972,-0.000258773,,,,,,
,,,0.312476903,-0.000258111,,,,,,
,,,0.311629772,-0.000257659,,,,,,
,,,0.310385615,-0.000257353,,,,,,
,,,0.309739053,-0.000256743,,,,,,
,,,0.308626771,-0.000256439,,,,,,
,,,0.307581425,-0.000255986,,,,,,
,,,0.306443095,-0.000255652,,,,,,
,,,0.305537164,-0.000255515,,,,,,
,,,0.304412991,-0.000254766,,,,,,
,,,0.30355078,-0.000254744,,,,,,
,,,0.302477121,-0.000254115,,,,,,
,,,0.301525831,-0.000253963,,,,,,
,,,0.300369352,-0.000253562,,,,,,
,,,0.299667627,-0.000253157,,,,,,
,,,0.298736483,-0.00025256,,,,,,
,,,0.297692955,-0.000252679,,,,,,
,,,0.296559989,-0.000252163,,,,,,
,,,0.295624226,-0.000251878,,,,,,
,,,0.294675827,-0.000251464,,,,,,
,,,0.293577433,-0.000251667,,,,,,
,,,0.292725235,-0.000250956,,,,,,
,,,0.291615158,-0.000251012,,,,,,
,,,0.29072544,-0.000250404,,,,,,
,,,0.289648622,-0.000250418,,,,,,
,,,0.28856352,-0.000250058,,,,,,
,,,0.287567228,-0.000250038,,,,,,
,,,0.286795437,-0.000249539,,,,,,
,,,0.285523534,-0.000249556,,,,,,
,,,0.284510702,-0.000249355,,,,,,
,,,0.283586085,-0.000249233,,,,,,
,,,0.28268078,-0.00024864,,,,,,
,,,0.281696975,-0.000248976,,,,,,
,,,0.280572444,-0.000248607,,,,,,
,,,0.279834867,-0.000248379,,,,,,
,,,0.278562725,-0.000248179,,,,,,
,,,0.277693421,-0.000248278,,,,,,
,,,0.276445717,-0.000248023,,,,,,
,,,0.275498927,-0.000248152,,,,,,
,,,0.274416268,-0.00024766,,,,,,
,,,0.27333346,-0.00024836,,,,,,
,,,0.272504866,-0.000247643,,,,,,
,,,0.271734953,-0.000247452,,,,,,
,,,0.270693868,-0.000247213,,,,,,
,,,0.269419909,-0.000247597,,,,,,
,,,0.268673003,-0.000247143,,,,,,
,,,0.267560989,-0.000247317,,,,,,
,,,0.266548216,-0.000246937,,,,,,
,,,0.265781105,-0.000247204,,,,,,
,,,0.264590681,-0.000246996,,,,,,
,,,0.263357341,-0.000247073,,,,,,
,,,0.26256454,-0.000246938,,,,,,
,,,0.261532694,-0.000246985,,,,,,
,,,0.260166109,-0.000246961,,,,,,
,,,0.259455085,-0.000247001,,,,,,
,,,0.258675158,-0.000246672,,,,,,
,,,0.257741094,-0.000246839,,,,,,
,,,0.256580055,-0.000246855,,,,,,
,,,0.255463749,-0.000247326,,,,,,
,,,0.254325569,-0.000246916,,,,,,
,,,0.253619075,-0.000247231,,,,,,
,,,0.25250122,-0.000246885,,,,,,
,,,0.251565397,-0.000247063,,,,,,
,,,0.250297368,-0.000246952,,,,,,
,,,0.249392673,-0.00024731,,,,,,
,,,0.248448923,-0.000247117,,,,,,
,,,0.24759455,-0.000247367,,,,,,
,,,0.246423095,-0.000247102,,,,,,
,,,0.245553479,-0.0002477,,,,,,
,,,0.244761392,-0.000247194,,,,,,
,,,0.243586496,-0.000247501,,,,,,
,,,0.242545366,-0.000247479,,,,,,
,,,0.241434053,-0.000247717,,,,,,
,,,0.240564302,-0.000247531,,,,,,
,,,0.239684254,-0.000247831,,,,,,
,,,0.238547325,-0.00024786,,,,,,
,,,0.237602308,-0.00024822,,,,,,
,,,0.236486122,-0.000247715,,,,,,
,,,0.235440999,-0.000248297,,,,,,
,,,0.23465763,-0.000247814,,,,,,
,,,0.233719215,-0.00024866,,,,,,
,,,0.232552022,-0.000248128,,,,,,
,,,0.231523156,-0.000248569,,,,,,
,,,0.230571672,-0.00024854,,,,,,
,,,0.229539007,-0.000248976,,,,,,
,,,0.228625298,-0.000248647,,,,,,
,,,0.227635935,-0.000248953,,,,,,
,,,0.226560816,-0.000248878,,,,,,
,,,0.225564644,-0.000249533,,,,,,
,,,0.224502131,-0.000249431,,,,,,
,,,0.223471329,-0.000249875,,,,,,
,,,0.222387046,-0.000249724,,,,,,
,,,0.221556216,-0.000249916,,,,,,
,,,0.22040087,-0.000249805,,,,,,
,,,0.219517753,-0.000250096,,,,,,
,,,0.218508586,-0.000250058,,,,,,
,,,0.21741277,-0.000250643,,,,,,
,,,0.216543511,-0.00025038,,,,,,
,,,0.215490073,-0.000250994,,,,,,
,,,0.214573964,-0.000250727,,,,,,
,,,0.213344157,-0.000251202,,,,,,
,,,0.212475702,-0.000250997,,,,,,
,,,0.211611867,-0.000251387,,,,,,
,,,0.210593849,-0.00025141,,,,,,
,,,0.209606618,-0.000251825,,,,,,
,,,0.208465055,-0.000251684,,,,,,
,,,0.207510427,-0.000252147,,,,,,
,,,0.206486881,-0.000252346,,,,,,
,,,0.205698252,-0.000252388,,,,,,
,,,0.204296425,-0.000252726,,,,,,
,,,0.203520477,-0.000252759,,,,,,
,,,0.202782378,-0.000252669,,,,,,
,,,0.201335311,-0.000253597,,,,,,
,,,0.200544909,-0.000253096,,,,,,
,,,0.199409202,-0.000253838,,,,,,
,,,0.198587447,-0.000253406,,,,,,
,,,0.19735533,-0.000254229,,,,,,
,,,0.196580604,-0.000253779,,,,,,
,,,0.195510253,-0.000254361,,,,,,
,,,0.194523707,-0.000254159,,,,,,
,,,0.193412021,-0.000254905,,,,,,
,,,0.192481935,-0.000254311,,,,,,
,,,0.191496804,-0.000255079,,,,,,
,,,0.190591291,-0.00025512,,,,,,
,,,0.189545557,-0.000255331,,,,,,
,,,0.188619301,-0.000255381,,,,,,
,,,0.187528372,-0.000255805,,,,,,
,,,0.186472535,-0.000255612,,,,,,
,,,0.185689524,-0.00025605,,,,,,
,,,0.184502691,-0.000255979,,,,,,
,,,0.183740586,-0.000256375,,,,,,
,,,0.182526961,-0.000256297,,,,,,
,,,0.181496128,-0.000256859,,,,,,
,,,0.180547938,-0.000256883,,,,,,
,,,0.179471016,-0.000257003,,,,,,
,,,0.178774834,-0.000257054,,,,,,
,,,0.177516609,-0.000257675,,,,,,
,,,0.176509351,-0.000257496,,,,,,
,,,0.175556332,-0.000258094,,,,,,
,,,0.174469605,-0.000258078,,,,,,
,,,0.173800588,-0.000258346,,,,,,
,,,0.172427729,-0.000258144,,,,,,
,,,0.171705842,-0.000258546,,,,,,
,,,0.170551747,-0.000258438,,,,,,
,,,0.169399485,-0.000259254,,,,,,
,,,0.168571129,-0.00025896,,,,,,
,,,0.167536229,-0.000259654,,,,,,
,,,0.166496873,-0.000259591,,,,,,
,,,0.165722027,-0.000259808,,,,,,
,,,0.164384916,-0.000259897,,,,,,
,,,0.163515091,-0.000260178,,,,,,
,,,0.162425548,-0.000260523,,,,,,
,,,0.161458239,-0.000260873,,,,,,
,,,0.1605964,-0.000260465,,,,,,
,,,0.159757942,-0.00026099,,,,,,
,,,0.158444911,-0.000261098,,,,,,
,,,0.157382846,-0.00026166,,,,,,
,,,0.156524479,-0.000261418,,,,,,
,,,0.155230358,-0.000262008,,,,,,
,,,0.154434502,-0.000261952,,,,,,
,,,0.153620675,-0.000262531,,,,,,
,,,0.15232034,-0.000262442,,,,,,
,,,0.151606068,-0.000263006,,,,,,
